id,age time,age temp, Peak Frequency (Hz), Frequency Error, Thermal Diffusivity (m2/s), Thermal Error, Tau1, Tau2, Tau3,binary peak split 
Analysis/CF3-Moar-Data-30kh-330C-06.40um-spot34-POS-1.txt,30000,330,3.92E+08,5.18E+03,3.89E-06,2.94E-08,2.30E-08,2.79E-08,2.69E-08,1
Analysis/CF3-Moar-Data-30kh-330C-06.40um-spot35-POS-1.txt,30000,330,3.91E+08,4.99E+03,3.80E-06,3.14E-08,2.19E-08,2.80E-08,2.42E-08,0
Analysis/CF3-Moar-Data-30kh-330C-06.40um-spot36-POS-1.txt,30000,330,3.26E+08,2.57E+04,3.57E-06,3.03E-08,1.06E-08,3.36E-08,1.33E-08,1
Analysis/CF3-Moar-Data-30kh-330C-06.40um-spot37-POS-1.txt,30000,330,3.32E+08,2.94E+03,3.41E-06,2.95E-08,2.36E-08,3.30E-08,2.49E-08,0
Analysis/CF3-Moar-Data-30kh-330C-06.40um-spot38-POS-1.txt,30000,330,3.31E+08,3.43E+03,3.53E-06,3.17E-08,2.50E-08,3.31E-08,2.50E-08,0
Analysis/CF3-Moar-Data-30kh-330C-06.40um-spot39-POS-1.txt,30000,330,3.30E+08,2.99E+03,3.53E-06,6.83E-08,2.44E-08,3.32E-08,2.67E-08,0
Analysis/CF3-Moar-Data-30kh-330C-06.40um-spot4-POS-1.txt,30000,330,3.64E+08,8.81E+04,3.28E-06,6.88E-08,4.08E-09,3.01E-08,6.53E-09,1.0
Analysis/CF3-Moar-Data-30kh-330C-06.40um-spot5-POS-1.txt,30000,330,3.87E+08,5.47E+04,3.58E-06,9.23E-08,1.26E-08,2.83E-08,2.20E-08,1
Analysis/CF3-Moar-Data-30kh-330C-06.40um-spot6-POS-1.txt,30000,330,4.85E+08,4.39E+04,3.14E-06,7.42E-08,1.16E-08,2.26E-08,1.82E-08,1
Analysis/CF3-Moar-Data-30kh-330C-06.40um-spot7-POS-1.txt,30000,330,4.85E+08,5.38E+04,3.48E-06,8.52E-08,9.00E-09,2.26E-08,1.53E-08,1
Analysis/CF3-Moar-Data-30kh-330C-06.40um-spot8-POS-1.txt,30000,330,3.87E+08,3.95E+04,3.45E-06,9.44E-08,1.70E-08,2.83E-08,2.81E-08,1
Analysis/CF3-Moar-Data-30kh-330C-06.40um-spot9-POS-1.txt,30000,330,4.34E+08,1.31E+04,3.80E-06,2.90E-08,1.21E-08,2.52E-08,1.32E-08,0
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot0-POS-1.txt,30000,360,3.76E+08,6.50E+03,3.53E-06,3.49E-08,1.99E-08,2.91E-08,2.28E-08,1
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot1-POS-1.txt,30000,360,3.78E+08,3.12E+03,3.30E-06,3.89E-08,2.56E-08,2.90E-08,3.11E-08,0
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot10-POS-1.txt,30000,360,4.32E+08,6.94E+03,3.99E-06,7.07E-08,1.48E-08,2.54E-08,1.53E-08,1
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot11-POS-1.txt,30000,360,3.79E+08,2.78E+03,3.07E-06,3.75E-08,2.42E-08,2.90E-08,2.79E-08,0
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot12-POS-1.txt,30000,360,3.78E+08,3.00E+03,3.76E-06,3.38E-08,2.38E-08,2.90E-08,2.80E-08,0
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot13-POS-1.txt,30000,360,3.77E+08,2.21E+03,3.97E-06,3.28E-08,2.85E-08,2.91E-08,3.26E-08,0
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot14-POS-1.txt,30000,360,3.76E+08,2.82E+03,4.13E-06,3.43E-08,2.62E-08,2.92E-08,3.11E-08,0
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot15-POS-1.txt,30000,360,3.76E+08,2.82E+03,4.07E-06,3.47E-08,2.61E-08,2.91E-08,3.10E-08,0
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot16-POS-1.txt,30000,360,3.77E+08,3.20E+03,4.23E-06,3.55E-08,2.61E-08,2.91E-08,3.08E-08,0
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot17-POS-1.txt,30000,360,3.76E+08,3.28E+03,4.01E-06,3.32E-08,2.26E-08,2.91E-08,2.47E-08,0
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot18-POS-1.txt,30000,360,3.26E+08,2.70E+04,3.79E-06,4.11E-08,1.35E-08,3.36E-08,1.62E-08,1
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot19-POS-1.txt,30000,360,3.30E+08,3.07E+03,3.92E-06,2.89E-08,2.39E-08,3.33E-08,2.70E-08,0
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot2-POS-1.txt,30000,360,3.78E+08,2.77E+03,3.28E-06,3.32E-08,2.52E-08,2.90E-08,2.90E-08,0
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot20-POS-1.txt,30000,360,3.25E+08,2.73E+03,3.94E-06,2.91E-08,2.12E-08,3.37E-08,2.11E-08,0
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot21-POS-1.txt,30000,360,3.27E+08,2.65E+03,3.98E-06,3.54E-08,2.64E-08,3.36E-08,2.91E-08,0
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot22-POS-1.txt,30000,360,3.94E+08,1.36E+04,3.58E-06,6.24E-08,1.42E-08,2.78E-08,1.53E-08,1
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot23-POS-1.txt,30000,360,3.97E+08,1.20E+04,3.60E-06,5.88E-08,1.74E-08,2.76E-08,1.77E-08,1
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot24-POS-1.txt,30000,360,3.96E+08,2.59E+04,3.60E-06,2.82E-08,1.04E-08,2.77E-08,1.20E-08,1
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot25-POS-1.txt,30000,360,3.95E+08,6.52E+03,3.80E-06,5.73E-08,1.84E-08,2.78E-08,2.09E-08,1
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot26-POS-1.txt,30000,360,3.97E+08,4.70E+03,3.74E-06,2.75E-08,2.38E-08,2.76E-08,2.58E-08,1
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot27-POS-1.txt,30000,360,3.97E+08,3.89E+03,4.02E-06,2.76E-08,2.36E-08,2.76E-08,2.52E-08,0
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot28-POS-1.txt,30000,360,3.97E+08,3.71E+03,3.98E-06,6.70E-08,2.62E-08,2.76E-08,2.86E-08,1
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot29-POS-1.txt,30000,360,3.97E+08,3.51E+03,3.92E-06,6.69E-08,2.70E-08,2.76E-08,3.01E-08,1
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot3-POS-1.txt,30000,360,3.76E+08,3.28E+03,3.58E-06,3.48E-08,2.35E-08,2.91E-08,2.74E-08,0
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot30-POS-1.txt,30000,360,3.97E+08,3.06E+03,3.74E-06,6.86E-08,2.94E-08,2.76E-08,3.66E-08,0
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot31-POS-1.txt,30000,360,3.96E+08,2.96E+03,3.92E-06,2.79E-08,2.95E-08,2.77E-08,3.40E-08,0
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot32-POS-1.txt,30000,360,3.95E+08,3.34E+03,3.86E-06,2.49E-08,2.65E-08,2.78E-08,2.83E-08,0
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot33-POS-1.txt,30000,360,3.96E+08,2.98E+03,3.74E-06,5.85E-08,2.97E-08,2.77E-08,3.47E-08,0
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot34-POS-1.txt,30000,360,3.96E+08,3.95E+03,3.89E-06,5.55E-08,2.59E-08,2.77E-08,2.96E-08,0
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot35-POS-1.txt,30000,360,3.97E+08,4.52E+03,3.77E-06,5.93E-08,2.33E-08,2.76E-08,2.59E-08,1
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot36-POS-1.txt,30000,360,3.97E+08,3.33E+03,4.03E-06,6.03E-08,2.73E-08,2.76E-08,3.14E-08,1
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot37-POS-1.txt,30000,360,3.98E+08,4.98E+03,3.80E-06,5.93E-08,2.03E-08,2.76E-08,2.22E-08,0
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot38-POS-1.txt,30000,360,3.95E+08,5.39E+03,3.89E-06,6.63E-08,1.90E-08,2.78E-08,2.17E-08,0
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot39-POS-1.txt,30000,360,3.60E+08,3.19E+03,3.60E-06,3.19E-08,2.45E-08,3.05E-08,2.72E-08,0
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot4-POS-1.txt,30000,360,4.30E+08,3.82E+03,4.03E-06,6.62E-08,1.70E-08,2.55E-08,1.76E-08,0
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot5-POS-1.txt,30000,360,3.91E+08,3.89E+04,3.83E-06,6.12E-08,7.49E-09,2.80E-08,1.11E-08,1
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot6-POS-1.txt,30000,360,3.97E+08,1.31E+05,4.01E-06,6.28E-08,2.51E-09,2.76E-08,8.08E-09,-
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot7-POS-1.txt,30000,360,3.92E+08,2.79E+04,3.77E-06,6.28E-08,8.85E-09,2.79E-08,1.35E-08,1
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot8-POS-1.txt,30000,360,3.93E+08,3.30E+04,3.55E-06,6.30E-08,8.29E-09,2.79E-08,1.14E-08,1
Analysis/CF3-Moar-Data-30kh-360C-06.40um-spot9-POS-1.txt,30000,360,3.97E+08,2.69E+04,3.77E-06,6.81E-08,8.79E-09,2.76E-08,1.07E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot0-POS-1.txt,30000,400,4.29E+08,3.60E+03,3.60E-06,7.17E-08,2.20E-08,2.55E-08,2.55E-08,0
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot1-POS-1.txt,30000,400,4.30E+08,7.15E+03,3.79E-06,6.45E-08,1.40E-08,2.55E-08,1.52E-08,0
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot10-POS-1.txt,30000,400,3.98E+08,2.72E+04,3.64E-06,5.95E-08,9.35E-09,2.76E-08,1.23E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot11-POS-1.txt,30000,400,3.95E+08,2.10E+04,3.58E-06,6.76E-08,1.01E-08,2.77E-08,1.24E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot12-POS-1.txt,30000,400,3.92E+08,3.47E+04,3.42E-06,6.43E-08,7.53E-09,2.80E-08,1.12E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot13-POS-1.txt,30000,400,3.97E+08,3.40E+04,3.40E-06,7.14E-08,7.96E-09,2.76E-08,9.48E-09,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot14-POS-1.txt,30000,400,3.93E+08,3.61E+04,3.57E-06,6.45E-08,7.12E-09,2.79E-08,1.06E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot15-POS-1.txt,30000,400,3.99E+08,3.20E+04,3.85E-06,6.07E-08,6.99E-09,2.75E-08,1.01E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot16-POS-1.txt,30000,400,4.27E+08,3.73E+03,3.91E-06,3.13E-08,1.96E-08,2.57E-08,2.13E-08,0
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot17-POS-1.txt,30000,400,3.94E+08,2.27E+04,3.51E-06,6.01E-08,1.03E-08,2.78E-08,1.50E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot18-POS-1.txt,30000,400,3.90E+08,2.92E+04,3.82E-06,6.37E-08,9.14E-09,2.81E-08,1.39E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot19-POS-1.txt,30000,400,4.27E+08,9.73E+03,3.53E-06,6.43E-08,1.26E-08,2.57E-08,1.44E-08,0
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot2-POS-1.txt,30000,400,3.92E+08,3.19E+04,4.07E-06,6.09E-08,8.66E-09,2.80E-08,1.40E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot20-POS-1.txt,30000,400,3.92E+08,2.36E+04,3.67E-06,5.52E-08,8.78E-09,2.79E-08,1.11E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot21-POS-1.txt,30000,400,3.95E+08,2.72E+04,3.55E-06,6.17E-08,9.48E-09,2.77E-08,1.42E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot22-POS-1.txt,30000,400,4.30E+08,3.33E+03,3.88E-06,6.32E-08,1.84E-08,2.55E-08,1.88E-08,0
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot23-POS-1.txt,30000,400,4.32E+08,4.62E+03,4.29E-06,6.33E-08,1.70E-08,2.54E-08,1.89E-08,0
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot24-POS-1.txt,30000,400,4.31E+08,9.61E+03,3.93E-06,7.02E-08,1.16E-08,2.54E-08,1.17E-08,0
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot25-POS-1.txt,30000,400,3.94E+08,3.76E+04,3.45E-06,6.57E-08,7.13E-09,2.78E-08,9.76E-09,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot26-POS-1.txt,30000,400,3.95E+08,5.40E+04,4.00E-06,6.41E-08,6.49E-09,2.78E-08,1.24E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot27-POS-1.txt,30000,400,4.02E+08,1.69E+04,3.83E-06,6.39E-08,1.35E-08,2.73E-08,1.73E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot28-POS-1.txt,30000,400,4.01E+08,2.17E+04,3.68E-06,6.47E-08,1.08E-08,2.73E-08,1.30E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot29-POS-1.txt,30000,400,3.94E+08,3.93E+04,3.74E-06,5.79E-08,6.90E-09,2.78E-08,1.11E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot3-POS-1.txt,30000,400,3.95E+08,2.64E+04,3.81E-06,6.17E-08,9.86E-09,2.78E-08,1.55E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot30-POS-1.txt,30000,400,4.32E+08,2.08E+04,4.10E-06,6.27E-08,8.62E-09,2.54E-08,9.40E-09,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot31-POS-1.txt,30000,400,4.33E+08,3.33E+03,4.03E-06,5.76E-08,1.80E-08,2.53E-08,1.88E-08,0
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot32-POS-1.txt,30000,400,3.95E+08,2.32E+04,3.80E-06,6.12E-08,9.83E-09,2.78E-08,1.25E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot33-POS-1.txt,30000,400,4.26E+08,2.19E+04,3.90E-06,6.22E-08,9.26E-09,2.57E-08,1.07E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot34-POS-1.txt,30000,400,4.24E+08,8.44E+03,3.77E-06,7.68E-08,1.86E-08,2.58E-08,2.24E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot35-POS-1.txt,30000,400,4.26E+08,4.51E+04,3.48E-06,8.15E-08,1.98E-08,2.57E-08,3.12E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot36-POS-1.txt,30000,400,4.26E+08,1.21E+04,4.18E-06,6.95E-08,1.48E-08,2.58E-08,1.76E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot37-POS-1.txt,30000,400,4.27E+08,1.05E+04,4.48E-06,6.72E-08,1.63E-08,2.57E-08,1.90E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot38-POS-1.txt,30000,400,4.24E+08,1.33E+04,3.85E-06,7.55E-08,1.43E-08,2.59E-08,1.76E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot39-POS-1.txt,30000,400,4.19E+08,6.63E+03,3.78E-06,7.23E-08,1.87E-08,2.62E-08,2.33E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot4-POS-1.txt,30000,400,4.30E+08,3.82E+03,4.02E-06,6.59E-08,1.70E-08,2.55E-08,1.76E-08,0
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot5-POS-1.txt,30000,400,3.91E+08,3.89E+04,3.83E-06,6.11E-08,7.49E-09,2.80E-08,1.11E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot6-POS-1.txt,30000,400,3.97E+08,1.31E+05,4.13E-06,6.50E-08,2.51E-09,2.76E-08,2.52E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot7-POS-1.txt,30000,400,3.92E+08,2.79E+04,3.75E-06,8.47E-08,8.85E-09,2.79E-08,5.00E-09,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot8-POS-1.txt,30000,400,3.93E+08,3.30E+04,3.54E-06,6.28E-08,8.29E-09,2.79E-08,1.13E-08,1
Analysis/CF3-Moar-Data-30kh-400C-06.40um-spot9-POS-1.txt,30000,400,3.97E+08,2.69E+04,3.76E-06,6.79E-08,8.79E-09,2.76E-08,1.07E-08,1
Analysis/CF3-Moar-Data-Unaged-06.40um-spot0-POS-1.txt,0,0,3.97E+08,2.82E+03,3.80E-06,3.01E-08,2.37E-08,2.76E-08,2.58E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot1-POS-1.txt,0,0,3.96E+08,4.36E+03,3.79E-06,3.03E-08,1.78E-08,2.77E-08,1.93E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot10-POS-1.txt,0,0,4.16E+08,3.12E+03,3.72E-06,7.62E-08,2.60E-08,2.64E-08,3.32E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot11-POS-1.txt,0,0,4.16E+08,2.74E+03,3.50E-06,7.47E-08,2.71E-08,2.63E-08,3.33E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot12-POS-1.txt,0,0,4.16E+08,2.93E+03,3.53E-06,7.26E-08,2.62E-08,2.63E-08,3.15E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot13-POS-1.txt,0,0,4.16E+08,3.34E+03,3.52E-06,8.63E-08,2.59E-08,2.63E-08,3.23E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot14-POS-1.txt,0,0,4.16E+08,3.34E+03,3.65E-06,7.59E-08,2.52E-08,2.64E-08,3.08E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot15-POS-1.txt,0,0,4.15E+08,3.07E+03,4.09E-06,8.32E-08,2.60E-08,2.64E-08,3.19E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot16-POS-1.txt,0,0,4.17E+08,3.24E+03,3.62E-06,7.20E-08,2.40E-08,2.63E-08,2.84E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot17-POS-1.txt,0,0,4.17E+08,3.09E+03,3.84E-06,7.44E-08,2.53E-08,2.63E-08,3.01E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot18-POS-1.txt,0,0,4.17E+08,3.41E+03,3.76E-06,7.06E-08,2.41E-08,2.63E-08,2.80E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot19-POS-1.txt,0,0,4.17E+08,3.33E+03,3.60E-06,6.73E-08,2.46E-08,2.63E-08,2.95E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot2-POS-1.txt,0,0,4.16E+08,4.73E+03,3.67E-06,6.90E-08,2.19E-08,2.63E-08,2.67E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot20-POS-1.txt,0,0,4.18E+08,3.56E+03,3.67E-06,7.02E-08,2.32E-08,2.63E-08,2.78E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot21-POS-1.txt,0,0,4.18E+08,3.27E+03,3.79E-06,6.98E-08,2.48E-08,2.63E-08,2.91E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot22-POS-1.txt,0,0,4.17E+08,3.64E+03,3.63E-06,6.93E-08,2.28E-08,2.63E-08,2.69E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot23-POS-1.txt,0,0,4.17E+08,3.09E+03,3.30E-06,6.97E-08,2.26E-08,2.63E-08,2.64E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot24-POS-1.txt,0,0,4.16E+08,3.32E+03,3.29E-06,6.95E-08,2.29E-08,2.63E-08,2.76E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot25-POS-1.txt,0,0,4.15E+08,4.62E+03,3.54E-06,5.89E-08,1.70E-08,2.64E-08,1.89E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot26-POS-1.txt,0,0,4.15E+08,3.80E+03,3.19E-06,6.21E-08,2.01E-08,2.64E-08,2.37E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot27-POS-1.txt,0,0,3.88E+08,3.25E+03,3.61E-06,3.10E-08,1.88E-08,2.83E-08,1.99E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot28-POS-1.txt,0,0,3.88E+08,2.76E+03,3.61E-06,3.42E-08,2.41E-08,2.82E-08,2.89E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot29-POS-1.txt,0,0,3.88E+08,3.50E+03,3.35E-06,3.09E-08,1.78E-08,2.82E-08,2.01E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot3-POS-1.txt,0,0,4.16E+08,3.89E+03,3.57E-06,7.21E-08,2.18E-08,2.64E-08,2.52E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot30-POS-1.txt,0,0,3.89E+08,5.60E+03,3.34E-06,2.98E-08,1.71E-08,2.82E-08,1.81E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot31-POS-1.txt,0,0,3.98E+08,4.82E+03,3.80E-06,2.93E-08,1.50E-08,2.75E-08,1.58E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot32-POS-1.txt,0,0,3.98E+08,3.85E+03,3.76E-06,3.10E-08,2.09E-08,2.75E-08,2.36E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot33-POS-1.txt,0,0,3.97E+08,6.32E+03,3.91E-06,2.98E-08,1.41E-08,2.76E-08,1.50E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot34-POS-1.txt,0,0,3.98E+08,1.49E+04,3.70E-06,3.05E-08,9.22E-09,2.75E-08,9.91E-09,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot35-POS-1.txt,0,0,3.97E+08,4.64E+03,3.88E-06,3.10E-08,1.71E-08,2.76E-08,1.88E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot36-POS-1.txt,0,0,3.97E+08,4.17E+03,3.86E-06,3.15E-08,1.76E-08,2.76E-08,1.90E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot37-POS-1.txt,0,0,3.97E+08,3.91E+03,3.70E-06,3.34E-08,1.85E-08,2.76E-08,2.07E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot38-POS-1.txt,0,0,3.98E+08,4.90E+03,3.71E-06,3.17E-08,1.77E-08,2.76E-08,2.05E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot39-POS-1.txt,0,0,3.97E+08,3.64E+03,3.89E-06,3.02E-08,2.10E-08,2.76E-08,2.40E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot4-POS-1.txt,0,0,4.16E+08,3.42E+03,3.31E-06,7.26E-08,2.37E-08,2.63E-08,2.77E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot5-POS-1.txt,0,0,4.16E+08,3.79E+03,3.46E-06,6.31E-08,2.31E-08,2.64E-08,2.78E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot6-POS-1.txt,0,0,4.17E+08,3.50E+03,3.62E-06,7.52E-08,2.43E-08,2.63E-08,2.88E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot7-POS-1.txt,0,0,4.17E+08,3.82E+03,4.14E-06,7.27E-08,2.27E-08,2.63E-08,2.75E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot8-POS-1.txt,0,0,4.16E+08,3.53E+03,3.95E-06,6.80E-08,2.39E-08,2.64E-08,2.78E-08,0
Analysis/CF3-Moar-Data-Unaged-06.40um-spot9-POS-1.txt,0,0,4.17E+08,3.33E+03,4.26E-06,7.76E-08,2.42E-08,2.63E-08,3.02E-08,0